rating,title,text,asin,parent_asin,helpful_vote,verified_purchase
5.0,Not just organic,It's like having your own Aloe plant in a bottle because the first ingredient is Aloe. We do have an Aloe plant in our home.  The bonus is the vitamin E and Hyaluronic Acid (improves skin elasticity). This works great on sunburn!!!<br /><br />In a pinch you can use this and mix with isopropyl alcohol (30/70 mix) and make hand sanitizer.<br /><br />This really well packaged to prevent leakage in transit and you can reuse it to keep little fingers from depressing the product.,B086VYKNDF,B086VYKNDF,0,False
3.0,"Cordless Water Flosser, USB Rechargeable, 3-Mode, 4 different Jet Tips by SOOCAS W3","The Removable/detachable Water Tank is not removable nor detachable. I studied the user manual and no mention on how to remove it so you can clean it.<br /><br />It doesn't come with an adapter so unless you have an extra you will be charging with your laptop. FYI will not operate while charging.<br /><br />The full water tank lasts for 50 seconds of continuous flossing.<br /><br />A Full battery will last 30 minutes before needing a recharge. Charging time:4-6 Hours. Charging voltage:5V.<br />Cleaning modes are gentle/standard/pulse massage. High pressure water pulse, 20-140PSI water pressure. ** Make sure to not lose the little white tab that covers the charger port - you'll need it to keep it waterproof.",B07LCHCD6Q,B07LCHCD6Q,1,False
5.0,Leave in Conditioner for Curly Hair Therapy by Royal Locks,"This is the real deal. Designed for naturally curly, wavy or grey hair,  or any hair type that needs deep conditioning.  I have 50 year old curly highlighted Irish hair. My styist actually noticed how soft it felt and controllable it looked.  The product calls it Curl Rescue with Keravis Ultra Conditioning Formula for Curls. No Sulfate or paraben; alcohol & cruelty free. With keratin and Vitamin B5.<br /><br />It is doubled packaged inside a mylar container to control any spill in transit.",B071JMGPTH,B071JMGPTH,1,False
5.0,worth every penney,"Unbeatable! The next best thing to going to your dental hygenist daily.  I have been using the same one for 10 years, never needed to buy a new one.  I switch the brush out every 3 months or so.  I can still remember the epic difference between my regular toothbrush and this. a small amount of toothpaste does a great job. Worth Every Penney, do yourself a favor and get one today.",B007VXJK6E,B007VXJK6E,0,False
5.0,Two tools in one,Very pleased with iron. It makes great curls and can also straighten hair when you want different look,B094VG2GKR,B094VG2GKR,0,True
5.0,Love the way it sticks to the counter,"Love the way it sticks to the counter! It's a great size for me. I mix all of my dog's food in it, then put it in their individual bowls. I'm going to need this bowl in all different sizes. It's made very well!",B01LXLVB5Q,B01LXLVB5Q,1,True
5.0,Love this product !!,Perfect !,B07RD8KL9D,B07RD8KL9D,0,True
5.0,I love this !,Great for acne prone skin,B01IAX199Y,B01IAX199Y,0,True
5.0,Cute,"It’s great, feels perfect and does not permit my hair to get wet!",B08GC329YR,B09GNXK3N1,1,True
2.0,Not what I paid for,"The wig in the picture is not the wig i received. It's lighter in color, part is on the side not in the middle and does not lay right.",B08SLNPD66,B08SLNPD66,0,True
5.0,Night or Day,"If you find yourself reaching for lip balm throughout the day, you may want to upgrade to a lip mask. It works either at night or during the day. This one has a light vanilla scent that can be used by anyone. It doesn't just coat your lips. It actually nourishes and gently exfoliates. A little goes a long way. It makes a good base for other lip products. I highly recommend it.<br /><br />Thanks so much for taking the time to read this review.  I hope the information that I've provided helps make your decision a little easier.",B07N53XT2T,B07N53XT2T,5,False
5.0,Good Glow,"Body illuminator are great at highlighting your gifts and blurring flaws. I like that this formula is made for sweaty conditions. Considering you use products like this mostly in warm weather, it makes sense to offer this feature. It's easy to apply and resists transfer. The coverage is buildable. You can shimmer a little or a lot. I highly recommend this product.<br /><br />Thanks so much for taking the time to read this review.  I hope the information that I've provided helps make your decision a little easier.",B07K1LGWYB,B07K1LGWYB,2,False
5.0,Deep Hydration,"There's a Chinese actress who attributes her perfect skin to twice-daily sheet masks. After using one per night for several months, I totally believe they work. This mask is the best for hydration. It can be used by all skin types. The sheet is soft and flexible. You can stretch it as needed. I always stretch the eye holes since I have larger eyes. It also prevents the serum from dripping in your eyes. Another tip is to rub the mask on the backs of your hands before throwing it away. That skin needs special care also. The best part about this set is that you get so many masks. You can try using one nightly to see how it changes your skin. I highly recommend it.<br /><br />Thanks so much for taking the time to read this review.  I hope the information that I've provided helps make your decision a little easier.",B08PVH18Z6,B08PVH18Z6,4,False
5.0,Perfect Gift Set,"I'm a true skincare addict. I really like these holiday sets. They're a good way to try new products. Caudalie is a cult favorite for a reason. Their products are made from the grapes in their vineyards. You get all the benefits of the resveratrol in pretty packaging. This set comes with a moisturizer, serum and foaming cleanser. They come in travel sizes, so it's just enough to decide whether you like them or not. This set is a great value. It makes the perfect gift. As a note, my box was a bit banged up. The products weren't properly glued to the base, so they came out in the shipping package. Other than that, I highly recommend this set.<br /><br />Thanks so much for taking the time to read this review. I hope the information that I've provided makes your decision a little easier.",B08H4SYXR4,B08H4SYXR4,5,False
5.0,Intense Hydration,"With winter approaching, it's time to start thinking about cold-weather skincare. This moisturizer is a good choice because it's a blend of several skin-loving oils like argan, coconut and macadamia. It's fairly lightweight but it protects and hydrates like a heavier cream. It can be used both day and night. The packaging is pretty enough for display. It can be used by all skin types. I highly recommend this product and the entire line from this brand.<br /><br />Thanks so much for taking the time to read this review. I hope the information that I've provided makes your decision a little easier.",B08C71WBLC,B08C71WBLC,2,False
5.0,Great for Brown Skin,"If you have any level of melanin in your skin, you know the struggle with hyperpigmentation. Any red spot that comes out on my skin eventually turns brown. This moisturizer is deeply hydrating in addition to being a powerful brightener. It helps to get rid of blemishes and dark spots faster than most OTC treatments. Use it twice per day for best results. I highly recommend this product.<br /><br />Thanks so much for taking the time to read this review. I hope the information that I've provided makes your decision a little easier.",B08J3VX89W,B08J3VX89W,5,False
